Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
1645,PI2RDH,430.262500,+,1.600000,,88.5,88.5,FM,12.5,Den Helder
1646,PI2RMD,430.362500,+,1.600000,,88.5,88.5,FM,12.5,Melick
1647,PI2RTD,430.300000,+,1.600000,Tone,88.5,88.5,FM,12.5,Rotterdam
1648,PI2SHB,430.175000,+,1.600000,Tone,71.9,88.5,FM,12.5,'s-Hertogenbosch
1649,PI2SWK,430.225000,+,1.600000,Tone,88.5,88.5,FM,12.5,Gouda
1650,PI2TWE,430.225000,+,1.600000,,88.5,88.5,FM,12.5,Enschede
1651,PI2TWR,430.212500,+,1.600000,,88.5,88.5,FM,12.5,Barneveld
1652,PI2VLI,430.337500,+,1.600000,Tone,88.5,88.5,FM,12.5,Vlissingen
1653,PI2VNR,430.350000,+,1.600000,Tone,71.9,88.5,FM,12.5,Venray
1654,PI2WSN,430.150000,+,1.600000,Tone,82.5,88.5,FM,12.5,Stadskanaal
1655,PI2YSS,430.012500,+,1.600000,Tone,77.0,88.5,FM,12.5,Zutphen
1656,PI2ZAZ,430.037500,+,1.600000,Tone,88.5,88.5,FM,12.5,Assendelft
1657,PI2ZST,430.075000,+,1.600000,,88.5,88.5,FM,12.5,Zeist
1658,PI3ALK,145.600000,-,0.600000,Tone,88.5,88.5,FM,12.5,Alkmaar
1659,PI3ALM,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Almere
1660,PI3AMF,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Amersfoort
1661,PI3APD,145.725000,-,0.600000,Tone,77.0,88.5,FM,12.5,Apeldoorn
1662,PI3ASD,145.775000,-,0.600000,Tone,88.5,88.5,FM,12.5,Amsterdam
1663,PI3BOZ,145.625000,-,0.600000,Tone,88.5,88.5,FM,12.5,Bergen op Zoom
1664,PI3BRD,145.650000,-,0.600000,Tone,71.9,88.5,FM,12.5,Breda
1665,PI3DTC,145.700000,-,0.600000,Tone,77.0,88.5,FM,12.5,Doetinchem
1666,PI3EHV,145.700000,-,0.600000,Tone,71.9,88.5,FM,12.5,Eindhoven
1667,PI3FLD,145.737500,-,0.600000,Tone,77.0,88.5,FM,12.5,Lelystad
1668,PI3FRL,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Leeuwarden
1669,PI3GOE,145.775000,-,0.600000,Tone,77.0,88.5,FM,12.5,Goes
1670,PI3GRN,145.750000,-,0.600000,Tone,82.5,88.5,FM,12.5,Groningen
1671,PI3HVN,145.700000,-,0.600000,Tone,82.5,88.5,FM,12.5,Heerenveen
1672,PI3MEP,145.650000,-,0.600000,Tone,82.5,88.5,FM,12.5,Meppel
1673,PI3NOG,145.612500,-,0.600000,Tone,82.5,88.5,FM,12.5,Appingedam
1674,PI3NOV,145.675000,-,0.600000,Tone,77.0,88.5,FM,12.5,'t Harde
1675,PI3NYM,145.750000,-,0.600000,Tone,77.0,88.5,FM,12.5,Nijmegen
1676,PI3RAZ,145.750000,-,0.600000,Tone,88.5,88.5,FM,12.5,Zoetermeer
1677,PI3RTD,145.675000,-,0.600000,Tone,88.5,88.5,FM,12.5,Rotterdam
1678,PI3SRT,145.600000,-,0.600000,Tone,71.9,88.5,FM,12.5,Venlo
1679,PI3TWE,145.600000,-,0.600000,Tone,77.0,88.5,FM,12.5,Eibergen
1680,PI3VHP,145.687500,-,0.600000,Tone,77.0,88.5,FM,12.5,Vroomshoop
1681,PI3VLI,145.662500,-,0.600000,Tone,88.5,88.5,FM,12.5,Oost-Souburg
1682,PI3YMD,145.687500,-,0.600000,,88.5,88.5,FM,12.5,IJmuiden
1683,PI3YSS,145.637500,-,0.600000,Tone,77.0,88.5,FM,12.5,Zutphen
1684,PI3ZAZ,145.712500,-,0.600000,Tone,88.5,88.5,FM,12.5,Assendelft
1685,PI3ZLB,145.725000,-,0.600000,Tone,71.9,88.5,FM,12.5,Geleen
1686,PI3ZOD,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Emmen
1687,PI3ZVL,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Overslag-Westdorpe
1688,PI6AMF,1298.500000,-,28.000000,Tone,88.5,88.5,FM,12.5,Amersfoort
1689,PI6ASD,1296.637500,-,864.100000,,88.5,88.5,FM,12.5,Amsterdam
1690,PI6ASN,1298.575000,-,28.000000,,88.5,88.5,FM,12.5,Assen
1691,PI6EHN,1298.400000,-,28.000000,Tone,71.9,88.5,FM,12.5,Eindhoven
1692,PI6HGL,1298.200000,-,28.000000,Tone,88.5,88.5,FM,12.5,Den Haag
1693,PI6HVN,1298.700000,-,28.000000,,88.5,88.5,FM,12.5,Heerenveen
1694,PI6NLT,29.640000,-,0.100000,Tone,82.5,88.5,FM,12.5,Farmsum
1695,PI6NOG,1298.425000,-,28.000000,Tone,82.5,88.5,FM,12.5,Delfzijl
1696,PI6NOS,1298.375000,-,28.000000,,88.5,88.5,FM,12.5,Hilversum
1697,PI6RTD,1298.625000,-,28.000000,Tone,88.5,88.5,FM,12.5,Rotterdam
1698,PI6SHB,1242.350000,+,28.000000,Tone,71.9,88.5,FM,12.5,Rosmalen
1699,PI6TEN,29.690000,-,0.100000,,88.5,88.5,FM,12.5,Hilversum
1700,RR2F,145.675000,-,0.600000,Tone,186.2,186.2,FM,12.5,KO04FQ
1701,RR2F2,145.712500,-,0.600000,Tone,118.8,118.8,FM,12.5,KO04GR
1704,RR2FE,145.112500,+,0.600000,Tone,118.8,118.8,FM,12.5,Kaliningrad
1705,S55DBC,438.825000,-,8.100000,Tone,123.0,88.5,FM,12.5,Boč
1708,S55DGO,439.250000,-,7.600000,Tone,123.0,88.5,FM,12.5,Nova Gorica (pod Skabrijelom)
1710,S55DHF,438.275000,-,7.600000,Tone,123.0,88.5,FM,12.5,Kum
1714,S55DKK,438.375000,-,7.600000,,88.5,88.5,DV,12.5,Čretež (Krško)
1715,S55DKN,439.300000,-,7.600000,Tone,123.0,88.5,FM,12.5,Kanin
1716,S55DKP,438.700000,-,7.600000,Tone,123.0,88.5,FM,12.5,Nanos
1718,S55DLJ,438.200000,-,7.600000,,88.5,88.5,DV,12.5,Krim
1719,S55DLM,438.500000,-,7.600000,Tone,123.0,88.5,FM,12.5,Ljubljana center
1720,S55DMR,439.075000,-,7.600000,Tone,123.0,88.5,FM,12.5,
1721,S55DMR,439.075000,-,7.600000,Tone,123.0,88.5,FM,12.5,
1722,S55DMX,438.350000,-,7.600000,Tone,123.0,88.5,FM,12.5,Pohorje (Maribor)
1723,S55DPI,438.225000,-,7.600000,,88.5,88.5,FM,12.5,Mailja/Izola
1724,S55DRI,438.350000,-,7.600000,Tone,123.0,88.5,FM,12.5,Travna gora
1726,S55DSE,438.400000,-,7.600000,,88.5,88.5,DV,12.5,Laze (Sevnica)
1729,S55DSN,438.500000,-,7.600000,,88.5,88.5,FM,12.5,Kokoš
1731,S55DTR,439.175000,-,7.600000,Tone,123.0,88.5,FM,12.5,Sv. Planina (Trbovlje)
1732,S55DZA,438.300000,-,7.600000,,88.5,88.5,FM,12.5,Mrzlica
1733,S55DZV,438.550000,-,7.600000,,88.5,88.5,DV,12.5,Žagarski Vrh
1734,S55UBC,438.825000,split,431.225000,Tone,123.0,88.5,FM,12.5,Boč
1735,S55UBK,438.600000,split,431.000000,,88.5,88.5,FM,12.5,Mirna Gora
1736,S55UBO,439.025000,-,7.600000,Tone,123.0,88.5,FM,12.5,Kobla
1737,S55UBO,439.025000,-,7.600000,Tone,123.0,88.5,FM,12.5,Kobla
1738,S55UBR,438.725000,-,7.600000,Tone,123.0,88.5,FM,12.5,Brežice
1739,S55UCE,438.950000,-,7.600000,Tone,123.0,88.5,FM,12.5,Celje
1740,S55UGO,438.750000,-,7.600000,Tone,123.0,88.5,FM,12.5,Trstelj (NG)
1741,S55UGO,438.750000,-,7.600000,Tone,123.0,88.5,FM,12.5,Trstelj (NG)
1742,S55UHF,439.125000,-,7.600000,Tone,123.0,88.5,FM,12.5,Kum
1743,S55UIB,438.700000,-,7.600000,Tone,123.0,88.5,FM,12.5,Grmada
1744,S55UID,439.225000,-,7.600000,,88.5,88.5,FM,12.5,Vojsko
1745,S55UJE,439.325000,-,7.600000,,88.5,88.5,FM,12.5,Struška
1747,S55UKK,439.200000,-,7.600000,Tone,123.0,88.5,FM,12.5,Čretež (Krško)
1748,S55UKO,439.150000,-,7.600000,Tone,123.0,88.5,FM,12.5,Mala Kopa
1749,S55UKP,438.700000,-,7.600000,Tone,123.0,88.5,FM,12.5,Nanos
1750,S55UKR,438.925000,-,7.600000,,88.5,88.5,FM,12.5,Krvavec
1751,S55UKV,438.675000,-,7.600000,Tone,123.0,88.5,FM,12.5,Krvavec
1752,S55ULJ,438.875000,split,431.275000,Tone,123.0,88.5,FM,12.5,Janče
1753,S55ULX,438.775000,-,7.600000,Tone,123.0,88.5,FM,12.5,Krim
1754,S55UMB,439.225000,-,7.600000,,88.5,88.5,FM,12.5,Pohorje (Razgledni stolp)
1755,S55UMX,439.200000,-,7.600000,Tone,88.5,88.5,FM,12.5,Pohorje (Maribor)
1756,S55UPI,438.800000,-,7.600000,,88.5,88.5,FM,12.5,Radio Club Piran
1757,S55UPO,438.825000,split,431.225000,,88.5,88.5,FM,12.5,Pečna Reber
1758,S55URK,439.375000,-,7.600000,,88.5,88.5,FM,12.5,Uršlja Gora
1760,S55URS,439.325000,split,431.725000,,88.5,88.5,FM,12.5,Strmec (Rogaška Slatina)
1761,S55USC,438.625000,-,7.600000,Tone,123.0,88.5,FM,12.5,Stare Slemene
1762,S55USE,439.000000,-,7.600000,,88.5,123.0,FM,12.5,Laze
1763,S55USG,438.875000,-,7.600000,,88.5,88.5,FM,12.5,Korada
1764,S55USX,438.900000,-,7.600000,Tone,123.0,88.5,FM,12.5,Sv. Rok
1765,S55UTB,438.725000,-,7.600000,Tone,123.0,88.5,FM,12.5,Zg.Kocjan (Radenci)
1766,S55UTB,438.725000,-,7.600000,Tone,123.0,88.5,FM,12.5,Zg. Kocjan (Radenci)
1767,S55UTR,439.175000,-,7.600000,Tone,123.0,88.5,FM,12.5,Sveta Planina
1768,S55UZA,439.275000,-,7.600000,Tone,123.0,88.5,FM,12.5,Mrzlica
1769,S55UZV,438.550000,-,7.600000,Tone,123.0,88.5,FM,12.5,Žagarski Vrh
1770,S55VBG,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Kup (Podbrdo)
1771,S55VBO,145.637500,-,0.600000,Tone,123.0,88.5,FM,12.5,Kobla
1772,S55VCM,145.587500,-,0.600000,Tone,123.0,88.5,FM,12.5,Malič (Celje, Laško)
1773,S55VHF,51.890000,-,0.600000,Tone,123.0,88.5,FM,12.5,Mrzlica
1774,S55VKG,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Kranjska Gora
1775,S55VKP,145.625000,-,0.600000,Tone,123.0,123.0,FM,12.5,Nanos
1776,S55VKR,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Mohor
1777,S55VMB,51.580000,+,0.000000,,88.5,88.5,FM,12.5,Pohorje
1778,S55VNM,145.650000,-,0.600000,,88.5,123.0,FM,12.5,Trdinov Vrh
1779,S55VRK,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Uršlja gora
1780,S55VRT,145.612500,-,0.600000,Tone,123.0,88.5,FM,12.5,Štucinov hrib
1781,S55VSC,145.637500,split,145.037500,Tone,77.0,88.5,FM,12.5,Stare Slemene
1782,S55VSG,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Korada
1783,S55VZV,145.687500,-,0.600000,Tone,77.0,88.5,FM,12.5,Žagarski vrh
1784,S56AL,433.425000,+,0.000000,,88.5,88.5,DV,12.5,Bovec (mesto)
1785,SA0AZT/R,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Brottby
1786,SA5BJM,434.512500,-,2.000000,,88.5,88.5,DV,12.5,Uppsala / Fjuckby
1787,SA5BTT,434.887500,-,2.000000,,88.5,88.5,DV,12.5,Trosa
1788,SA5LKC,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Norrköping
1789,SA6AEG/R,434.600000,-,1.000000,,88.5,88.5,FM,12.5,Falköping
1790,SA6APY/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Lidköping
1791,SA6AR/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Angered
1792,SA6BSN/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Åmål
1793,SA6BXG/R,434.737500,-,2.000000,,88.5,88.5,FM,12.5,Kungälv / Romelanda
1794,SA6RP/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Björboholm
1795,SA7ATK/R,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Hässleholm / Tormestorp
1796,SA7BVQ/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Eslöv
1797,SA7CCO/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Ystad
1798,SA7CDA/R,434.637500,-,2.000000,,88.5,88.5,FM,12.5,Simrishamn
1799,SE0E/R,51.810000,-,0.600000,,88.5,88.5,FM,12.5,Saltsjöbo
1800,SG0RPF,434.787500,-,2.000000,,88.5,88.5,DV,12.5,Rimbo
1801,SG0YOS,434.712500,-,2.000000,,88.5,88.5,DV,12.5,Stockholm / Lilla Essingen
1802,SG4AVE,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Kil
1803,SG7BNT,434.600000,-,2.000000,,88.5,88.5,DV,12.5,Bruzaholm
1804,SG7CDJ,434.500000,-,2.000000,,88.5,88.5,DV,12.5,Tving
1805,SG7RFH,434.900000,-,2.000000,,88.5,88.5,DV,12.5,Nässjö
1806,SI9AM/R,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Utanede
1807,SK0BJ/R,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Nynäshamn
1808,SK0BJ/R,434.712500,-,2.000000,,88.5,88.5,FM,12.5,Nynäshamn
1809,SK0BJ/R,51.930000,-,0.600000,,88.5,88.5,FM,12.5,Stockholm / Södertörn
1810,SK0CT/R,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Kista
1811,SK0CT/R,1297.025000,-,6.000000,,88.5,88.5,FM,12.5,Stockholm / Kista
1812,SK0CT/R,29.620000,-,0.100000,,88.5,88.5,FM,12.5,Solna
1813,SK0CT/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Solna
1814,SK0DL,434.787500,-,2.000000,,88.5,88.5,FM,12.5,Mörkö
1815,SK0EN/R,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Norrtälje
1816,SK0EN/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Norrtälje
1817,SK0MG,434.687500,-,7.000000,,88.5,88.5,FM,12.5,Stockholm / Söderort
1818,SK0MK/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Södertälje
1819,SK0MT/R,434.700000,+,1.000000,,88.5,88.5,FM,12.5,Täby
1820,SK0MT/R,434.737500,-,2.000000,,88.5,88.5,FM,12.5,Täby
1821,SK0NN/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Haninge
1822,SK0PQ/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Stockholm / Kista
1823,SK0QO/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Haninge
1824,SK0QO/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Haninge
1825,SK0RIX,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Stockholm / Nacka
1826,SK0RPF,434.887500,-,2.000000,,88.5,88.5,FM,12.5,Sigtuna
1827,SK0RYG,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Åkersberga
1828,SK0RYG,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Upplandsväsby
1829,SK0RYG,51.970000,-,0.600000,,88.5,88.5,FM,12.5,Upplandsväsby
1830,SK0YZ/R,434.862500,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Vallentuna
1831,SK0ZA/R,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Solna
1832,SK1BL/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Endre
1833,SK2AT/R,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Nordmaling
1834,SK2AU/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Arjeplog / Galtispouda
1835,SK2AU/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Jörn / Storklinta
1836,SK2AU/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Skellefteå
1837,SK2AZ/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Luleå
1838,SK2HG/R,51.950000,-,0.600000,,88.5,88.5,FM,12.5,Kalix
1839,SK2HG/R3,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Seskarö
1840,SK2HG/R5,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Kalix / Raggdynan
1841,SK2HG/R6,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Överkalix
1842,SK2HG/RU5,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Kalix-Vattentorn
1843,SK2LY/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Lycksele
1844,SK2RFR,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Kiruna
1845,SK2RFR,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Kiruna C
1846,SK2RIU,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Vännäs / Granlundsberget
1847,SK2RIU,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Vännäs / Granlundsberget
1848,SK2RJH,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Kalix / Raggdynan
1849,SK2RLF,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Tärnaby
1850,SK2RLJ,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Umeå / Rödberget
1851,SK2RLX,434.700000,-,1.000000,,88.5,88.5,FM,12.5,Vilhelmina
1852,SK2RLX,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Vilhelmina
1853,SK2RMD,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Sorsele
1854,SK2RME,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Piteå
1855,SK2RME,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Piteå
1856,SK2RME,29.680000,-,0.100000,,88.5,88.5,FM,12.5,Piteå
1857,SK2RMR,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Storuman
1858,SK2RUQ,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Saxnäs / Marsfjället
1859,SK2RWJ,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Älvsbyn
1860,SK2RYI,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Vindeln / Åsträsk
1861,SK2TP/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Gällivare / Malmberget
1862,SK3BG/R,51.830000,-,0.600000,,88.5,88.5,FM,12.5,Sundsvall / Grundsjön
1863,SK3BR/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Bollnäs / Arbrå
1864,SK3BR/R,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Bollnäs / Arbrå
1865,SK3EK/R,434.650000,-,1.000000,,88.5,88.5,FM,12.5,Sollefteå
1866,SK3EK/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Sollefteå
1867,SK3GA/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Hudiksvall
1868,SK3GA/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Hudiksvall
1869,SK3GK/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Sandviken / Kungsberget
1870,SK3GK/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Sandviken / Kungsberget
1871,SK3GW/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Sandviken / Kungsberget
1872,SK3GW/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Gävle
1873,SK3IK/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Kramfors / Nyland
1874,SK3JR/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Östersund
1875,SK3JR/R2,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Östersund / Brattåsen
1876,SK3KH/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Alfta
1877,SK3MF/R,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Nordingrå / Rävsön
1878,SK3MF/R,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Nordingrå / Rävsön
1879,SK3PH/R,51.870000,-,0.600000,,88.5,88.5,FM,12.5,Delsbo
1880,SK3RAL,434.900000,-,1.000000,,88.5,88.5,FM,12.5,Ljusdal
1881,SK3RFG,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Sundsvall
1882,SK3RFG-B,434.800000,-,2.000000,,88.5,88.5,DV,12.5,Sundsvall / Klissberget
1883,SK3RIA,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Östersund
1884,SK3RIN,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Borgsjö
1885,SK3RKL,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Örnsköldsvik
1886,SK3RKL,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Örnsköldsvik / Rutberget
1887,SK3RLO,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Örnsköldsvik / Bågaliden
1888,SK3RMG,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Hassela
1889,SK3RMG,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Hassela
1890,SK3RMG,1297.100000,-,6.000000,,88.5,88.5,FM,12.5,Bergsjö
1891,SK3RMX,434.600000,-,1.000000,,88.5,88.5,FM,12.5,Hoting / Kyrktåsjö
1892,SK3RMX,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Hoting / Kyrktåsjö
1893,SK3RNJ,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Åre / Åreskutan
1894,SK3RQC,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Vemdalen
1895,SK3RQE,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Forsa / Storberget
1896,SK3RYK,434.750000,-,1.000000,,88.5,88.5,FM,12.5,Söderhamn
1897,SK3RYK,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Söderhamn
1898,SK3WH,1297.275000,-,6.000000,,88.5,88.5,FM,12.5,Högakustenbron
1899,SK3WH/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Örnsköldsvik
1900,SK3YZ/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Forsa / Storberget
1901,SK3YZ/R,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Hassela
1902,SK4BX/R,434.650000,-,1.000000,,88.5,88.5,FM,12.5,Garphyttan / Ånnaboda
1903,SK4BX/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Garphyttan / Storstenshöjden
1904,SK4DM/R,434.725000,-,1.000000,,88.5,88.5,FM,12.5,Ludvika
1905,SK4DM/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Ludvika
1906,SK4EA/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Kopparberg
1907,SK4EA/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Lindesberg
1908,SK4HV/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Hagfors / Värmullsåsen
1909,SK4IL/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Grums
1910,SK4KIL,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Kil
1911,SK4KS,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Karlstad / Kronoparken
1912,SK4RGL,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Falun
1913,SK4RGL-B,434.625000,-,2.000000,,88.5,88.5,DV,12.5,Falun
1914,SK4RGO,434.750000,-,1.000000,,88.5,88.5,FM,12.5,Orsa / Grönklitt
1915,SK4RGO,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Orsa / Grönklitt
1916,SK4RJJ,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Sunne / Blåbärskullen
1917,SK4RKD,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Karlskoga
1918,SK4ROI,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Särna
1919,SK4RPK,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Torsby / Valberget
1920,SK4RQF,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Årjäng
1921,SK4RUV,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Leksand
1922,SK4RVN,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Borlänge
1923,SK4RWP,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Kristinehamn
1924,SK4RWQ,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Arvika / Valfjället
1925,SK4TL/R,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Örebro / Ånnaboda
1926,SK4WV/R,434.650000,-,1.000000,,88.5,88.5,FM,12.5,Vansbro
1927,SK4WV/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Vansbro
1928,SK5AS/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Linköping
1929,SK5AS/R,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Ljungsbro
1930,SK5BE/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Nyköping
1931,SK5BN/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Norrköping / Östra Eneby
1932,SK5BN/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Finspång
1933,SK5BN/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Norrköping / Kolmården
1934,SK5DB/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Uppsala
1935,SK5DB/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Uppsala
1936,SK5LF/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Linköping / Majelden
1937,SK5LW/R,51.850000,-,0.600000,,88.5,88.5,FM,12.5,Eskilstuna / Ärla
1938,SK5LW/R,29.640000,-,0.100000,,88.5,88.5,FM,12.5,Eskilstuna / Ärla
1939,SK5LW/R,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Eskilstuna / Slytan
1940,SK5LW/R,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Eskilstuna / Hällby
1941,SK5RCQ,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Kisa
1942,SK5RHQ,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Västerås
1943,SK5RHQ,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Västerås
1944,SK5RHQ,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Västerås
1945,SK5RLZ,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Katrineholm
1946,SK5RTG,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Arboga / Kolsva
1947,SK5RTG,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Arboga / Kolsva
1948,SK5UM/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Flen / Öja
1949,SK5UM/R,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Flen / Vattentornet
1950,SK5VM/R,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Eskilstuna
1951,SK5WB/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Enköping
1952,SK6BA/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Skene
1953,SK6BA/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Skene
1954,SK6DK/R,434.700000,-,1.000000,,88.5,88.5,FM,12.5,Varberg
1955,SK6DK/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Varberg
1956,SK6DQ/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Älvängen
