Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
242,GB3PC,430.287500,+,9.000000,Tone,118.8,118.8,023,NN,FM,12.50,,FARMBOROUGH,,,,
243,GB3PD,430.850000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,WEYMOUTH,,,,
244,GB3PE,145.675000,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,PETERBOROUGH,,,,
245,GB3PF,430.925000,+,7.600000,Tone,94.8,94.8,023,NN,FM,12.50,,ACCRINGTON,,,,
246,GB3PG,430.937500,+,7.600000,Tone,82.5,82.5,023,NN,FM,12.50,,PRESTON,,,,
247,GB3PH,145.600000,-,0.600000,Tone,118.8,118.8,023,NN,FM,12.50,,PWLLHELI,,,,
248,GB3PI,145.750000,-,0.600000,Tone,77.0,77.0,023,NN,FM,12.50,,ROYSTON,,,,
249,GB3PK,145.662500,-,0.600000,Tone,110.9,110.9,023,NN,FM,12.50,,BALLYCASTLE,,,,
250,GB3PL,145.762500,-,0.600000,Tone,77.0,77.0,023,NN,FM,12.50,,PLYMPTON,,,,
251,GB3PM,430.900000,+,7.600000,Tone,71.9,71.9,023,NN,FM,12.50,,SHEFFIELD,,,,
252,GB3PN,430.950000,+,7.600000,Tone,82.5,82.5,023,NN,FM,12.50,,BLACKPOOL,,,,
253,GB3PO,145.650000,-,0.600000,Tone,110.9,110.9,023,NN,FM,12.50,,IPSWICH,,,,
254,GB3PP,433.375000,+,1.600000,Tone,82.5,82.5,023,NN,FM,12.50,,PRESTON,,,,
255,GB3PR,145.675000,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,PERTH,,,,
256,GB3PT,430.862500,+,7.600000,Tone,94.8,94.8,023,NN,FM,12.50,,PRESCOT,,,,
257,GB3PU,433.000000,+,1.600000,Tone,94.8,94.8,023,NN,FM,12.50,,PERTH,,,,
258,GB3PW,145.775000,-,0.600000,Tone,103.5,103.5,023,NN,FM,12.50,,NEWTOWN,,,,
259,GB3PY,430.900000,+,7.600000,Tone,77.0,77.0,023,NN,FM,12.50,,CAMBRIDGE,,,,
260,GB3PZ,430.900000,+,7.600000,Tone,82.5,82.5,023,NN,FM,12.50,,DUKINFIELD,,,,
261,GB3RA,145.650000,-,0.600000,Tone,103.5,103.5,023,NN,FM,12.50,,LLANDRINDOD WELLS,,,,
262,GB3RB,433.200000,+,1.600000,Tone,71.9,71.9,023,NN,FM,12.50,,BOLSOVER,,,,
263,GB3RC,430.862500,+,7.600000,Tone,103.5,103.5,023,NN,FM,12.50,,CHELTENHAM,,,,
264,GB3RD,145.675000,-,0.600000,Tone,118.8,118.8,023,NN,FM,12.50,,READING,,,,
265,GB3RE,433.275000,+,1.600000,Tone,103.5,103.5,023,NN,FM,12.50,,MAIDSTONE,,,,
266,GB3RF,145.775000,-,0.600000,Tone,82.5,82.5,023,NN,FM,12.50,,ACCRINGTON,,,,
267,GB3RG,438.400000,-,7.600000,Tone,141.3,141.3,023,NN,FM,12.50,,SIMONSBATH SOMERSET,,,,
268,GB3RH,433.275000,+,1.600000,Tone,94.8,94.8,023,NN,FM,12.50,,AXMINSTER,,,,
269,GB3RK,438.387500,-,7.600000,Tone,88.5,88.5,023,NN,FM,12.50,,BELFAST,,,,
270,GB3RL,430.837500,+,7.600000,Tone,88.5,88.5,023,NN,FM,12.50,,RUSTINGTON,,,,
271,GB3RO,430.825000,+,7.600000,Tone,82.5,82.5,023,NN,FM,12.50,,HASLINGDEN,,,,
272,GB3RR,430.850000,+,7.600000,Tone,67.0,67.0,023,NN,FM,12.50,,DUDLEY,,,,
273,GB3RT,145.587500,-,0.600000,Tone,118.8,118.8,023,NN,FM,12.50,,RICHMOND NORTH YORKSHIRE,,,,
274,GB3RU,433.275000,+,1.600000,Tone,118.8,118.8,023,NN,FM,12.50,,READING,,,,
275,GB3RV,145.737500,-,0.600000,Tone,82.5,82.5,023,NN,FM,12.50,,HASLINGDEN,,,,
276,GB3RW,145.600000,-,0.600000,Tone,88.5,88.5,023,NN,FM,12.50,,WORTHING,,,,
277,GB3RX,430.812500,+,7.600000,Tone,77.0,77.0,023,NN,FM,12.50,,PRESCOT,,,,
278,GB3RY,145.662500,-,0.600000,Tone,67.0,67.0,023,NN,FM,12.50,,DUDLEY,,,,
279,GB3SB,145.650000,-,0.600000,Tone,118.8,118.8,023,NN,FM,12.50,,SELKIRK,,,,
280,GB3SC,430.862500,+,7.600000,Tone,67.0,67.0,023,NN,FM,12.50,,BURTON-UPON-TRENT,,,,
281,GB3SD,433.350000,+,1.600000,Tone,71.9,71.9,023,NN,FM,12.50,,WEYMOUTH,,,,
282,GB3SF,145.625000,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,PERTH,,,,
283,GB3SG,430.912500,+,7.600000,Tone,118.8,118.8,023,NN,FM,12.50,,STROUD,,,,
284,GB3SH,145.662500,-,0.600000,Tone,71.9,71.9,023,NN,FM,12.50,,SOUTHAMPTON,,,,
285,GB3SI,145.625000,-,0.600000,Tone,77.0,77.0,023,NN,FM,12.50,,HELSTON,,,,
286,GB3SJ,145.687500,-,0.600000,Tone,103.5,103.5,023,NN,FM,12.50,,NORTHWICH,,,,
287,GB3SK,433.150000,+,1.600000,Tone,103.5,103.5,023,NN,FM,12.50,,CANTERBURY,,,,
288,GB3SM,433.325000,+,1.600000,Tone,103.5,103.5,023,NN,FM,12.50,,STOKE ON TRENT,,,,
289,GB3SN,145.725000,-,0.600000,Tone,71.9,71.9,023,NN,FM,12.50,,ALTON HANTS,,,,
290,GB3SO,433.000000,+,1.600000,Tone,71.9,71.9,023,NN,FM,12.50,,WITHERNSEA,,,,
291,GB3SP,433.100000,+,1.600000,Tone,94.8,94.8,023,NN,FM,12.50,,PEMBROKE,,,,
292,GB3SR,430.912500,+,7.600000,Tone,71.9,71.9,023,NN,FM,12.50,,SKEGNESS,,,,
293,GB3SS,145.600000,-,0.600000,Tone,67.0,67.0,023,NN,FM,12.50,,ELGIN MORAY,,,,
294,GB3ST,433.225000,+,1.600000,Tone,103.5,103.5,023,NN,FM,12.50,,STOKE ON TRENT,,,,
295,GB3SU,433.200000,+,1.600000,Tone,71.9,71.9,023,NN,FM,12.50,,SOUTHAMPTON,,,,
296,GB3SV,145.612500,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,STAFFORD,,,,
297,GB3SW,145.712500,-,0.600000,Tone,77.0,77.0,023,NN,FM,12.50,,SIDMOUTH,,,,
298,GB3SY,433.150000,+,1.600000,Tone,71.9,71.9,023,NN,FM,12.50,,BARNSLEY,,,,
299,GB3TD,438.387500,-,7.600000,Tone,118.8,118.8,023,NN,FM,12.50,,SWINDON,,,,
300,GB3TE,145.612500,-,0.600000,Tone,67.0,67.0,023,NN,FM,12.50,,CLACTON ON SEA,,,,
301,GB3TF,433.200000,+,1.600000,Tone,103.5,103.5,023,NN,FM,12.50,,TELFORD,,,,
302,GB3TH,433.375000,+,1.600000,Tone,67.0,67.0,023,NN,FM,12.50,,TAMWORTH,,,,
303,GB3TJ,433.300000,+,1.600000,Tone,118.8,118.8,023,NN,FM,12.50,,HEXHAM,,,,
304,GB3TK,433.075000,+,1.600000,Tone,71.9,71.9,023,NN,FM,12.50,,NOTTINGHAM,,,,
305,GB3TP,145.725000,-,0.600000,Tone,82.5,82.5,023,NN,FM,12.50,,SHIPLEY,,,,
306,GB3TR,145.650000,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,TORQUAY,,,,
307,GB3TS,433.175000,+,1.600000,Tone,118.8,118.8,023,NN,FM,12.50,,SUNDERLAND,,,,
308,GB3TU,433.225000,+,1.600000,Tone,77.0,77.0,023,NN,FM,12.50,,TRING,,,,
309,GB3TW,145.725000,-,0.600000,Tone,118.8,118.8,023,NN,FM,12.50,,GATESHEAD,,,,
310,GB3TX,430.812500,+,7.600000,Tone,94.8,94.8,023,NN,FM,12.50,,WYMONDHAM,,,,
311,GB3TX,145.600000,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,WYMONDHAM,,,,
312,GB3UB,433.100000,+,1.600000,Tone,118.8,118.8,023,NN,FM,12.50,,BATH AVON,,,,
313,GB3UK,145.612500,-,0.600000,Tone,118.8,118.8,023,NN,FM,12.50,,WASHINGTON,,,,
314,GB3UL,433.050000,+,1.600000,Tone,110.9,110.9,023,NN,FM,12.50,,BELFAST  N.I.,,,,
315,GB3UO,430.950000,+,7.600000,Tone,110.9,110.9,023,NN,FM,12.50,,WREXHAM,,,,
316,GB3UP,430.912500,+,7.600000,Tone,94.8,94.8,023,NN,FM,12.50,,FISHGUARD,,,,
317,GB3US,433.000000,+,1.600000,Tone,103.5,103.5,023,NN,FM,12.50,,SHEFFIELD,,,,
318,GB3VA,145.700000,-,0.600000,Tone,118.8,118.8,023,NN,FM,12.50,,BRILL,,,,
319,GB3VE,433.100000,+,1.600000,Tone,77.0,77.0,023,NN,FM,12.50,,DUFTON,,,,
320,GB3VH,433.325000,+,1.600000,Tone,82.5,82.5,023,NN,FM,12.50,,WELWYN GARDEN CITY,,,,
321,GB3VM,145.612500,-,0.600000,Tone,103.5,103.5,023,NN,FM,12.50,,TENBURY WELLS,,,,
322,GB3VN,430.925000,+,7.600000,Tone,103.5,103.5,023,NN,FM,12.50,,LUDLOW,,,,
323,GB3VO,145.637500,-,0.600000,Tone,110.9,110.9,023,NN,FM,12.50,,WREXHAM,,,,
324,GB3VR,430.812500,+,7.600000,Tone,67.0,67.0,023,NN,FM,12.50,,HARPENDEN,,,,
325,GB3VS,430.837500,+,7.600000,Tone,94.8,94.8,023,NN,FM,12.50,,TRULL,,,,
326,GB3VT,145.725000,-,0.600000,Tone,103.5,103.5,023,NN,FM,12.50,,STOKE ON TRENT,,,,
327,GB3VV,433.275000,+,5.000000,Tone,82.5,82.5,023,NN,FM,12.50,,STEVENAGE OLD TOWN,,,,
328,GB3WA,430.875000,+,7.600000,Tone,103.5,103.5,023,NN,FM,12.50,,DALRY,,,,
329,GB3WB,433.300000,+,1.600000,Tone,94.8,94.8,023,NN,FM,12.50,,WESTON-SUPER-MARE,,,,
330,GB3WD,145.700000,-,0.600000,Tone,77.0,77.0,023,NN,FM,12.50,,IVYBRIDGE,,,,
331,GB3WE,145.687500,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,WESTON-SUPER-MARE,,,,
332,GB3WF,433.350000,+,1.600000,Tone,82.5,82.5,023,NN,FM,12.50,,OTLEY,,,,
333,GB3WH,145.650000,-,0.600000,Tone,118.8,118.8,023,NN,FM,12.50,,SWINDON,,,,
334,GB3WI,433.375000,+,1.600000,Tone,94.8,94.8,023,NN,FM,12.50,,WISBECH,,,,
335,GB3WK,145.775000,-,0.600000,Tone,67.0,67.0,023,NN,FM,12.50,,LEAMINGTON SPA,,,,
336,GB3WL,430.950000,+,7.600000,Tone,67.0,67.0,023,NN,FM,12.50,,WYTHALL,,,,
337,GB3WM,433.050000,+,1.600000,Tone,67.0,67.0,023,NN,FM,12.50,,LONGBRIDGE,,,,
338,GB3WN,438.387500,-,7.600000,Tone,67.0,67.0,023,NN,FM,12.50,,WOLVERHAMPTON,,,,
339,GB3WO,430.975000,+,7.600000,Tone,88.5,88.5,023,NN,FM,12.50,,WORTHING,,,,
340,GB3WQ,430.887500,+,7.600000,Tone,77.0,77.0,023,NN,FM,12.50,,WHITEHAVEN,,,,
341,GB3WR,145.600000,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,CHEDDAR,,,,
342,GB3WS,145.750000,-,0.600000,Tone,88.5,88.5,023,NN,FM,12.50,,HORSHAM,,,,
343,GB3WT,145.775000,-,0.600000,Tone,110.9,110.9,023,NN,FM,12.50,,OMAGH,,,,
344,GB3WW,145.775000,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,PORT TALBOT,,,,
345,GB3XL,430.887500,+,7.600000,Tone,82.5,82.5,023,NN,FM,12.50,,SHIPLEY,,,,
346,GB3XN,430.925000,+,7.600000,Tone,71.9,71.9,023,NN,FM,12.50,,WORKSOP,,,,
347,GB3XP,145.687500,-,0.600000,Tone,82.5,82.5,023,NN,FM,12.50,,MORDEN,,,,
348,GB3XV,430.250000,+,9.000000,,67.0,67.0,023,NN,FM,12.50,,DAVENTRY,,,,
349,GB3XX,430.912500,+,7.600000,Tone,77.0,77.0,023,NN,FM,12.50,,DAVENTRY,,,,
350,GB3YA,145.712500,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,CWMBRAN,,,,
351,GB3YC,145.750000,-,0.600000,Tone,88.5,88.5,023,NN,FM,12.50,,FILEY,,,,
352,GB3YK,145.587500,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,LLANGOLLEN,,,,
353,GB3YL,430.875000,+,7.600000,Tone,94.8,94.8,023,NN,FM,12.50,,LOWESTOFT,,,,
354,GB3YN,430.987500,+,7.600000,Tone,77.0,77.0,023,NN,FM,12.50,,CLECKHEATON,,,,
355,GB3YW,145.787500,-,0.600000,Tone,82.5,82.5,023,NN,FM,12.50,,WAKEFIELD,,,,
356,GB3ZA,145.737500,-,0.600000,Tone,118.8,118.8,023,NN,FM,12.50,,HEREFORD,,,,
357,GB3ZB,430.825000,+,7.600000,Tone,77.0,77.0,023,NN,FM,12.50,,BRISTOL,,,,
358,GB3ZI,430.975000,+,7.600000,Tone,103.5,103.5,023,NN,FM,12.50,,STAFFORD,,,,
359,GB3ZN,430.887500,+,7.600000,Tone,118.8,118.8,023,NN,FM,12.50,,HEBBURN,,,,
360,GB3ZX,430.825000,+,7.600000,Tone,88.5,88.5,023,NN,FM,12.50,,EASTBOURNE,,,,
361,GB7AA,439.675000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BRISTOL,,,,
362,GB7AB,439.662500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ABERDEEN,,,,
363,GB7AC,430.950000,+,7.600000,Tone,103.5,103.5,023,NN,FM,12.50,,LARGS,,,,
364,GB7AD,439.762500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BRISTOL,,,,
365,GB7AE,439.425000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,MARLBOROUGH,,,,
366,GB7AF,430.887500,+,7.600000,Tone,71.9,71.9,023,NN,FM,12.50,,HUCKNALL,,,,
367,GB7AG,430.900000,+,7.600000,Tone,94.8,94.8,023,NN,FM,12.50,,FORFAR,,,,
368,GB7AI,439.337500,-,9.000000,Tone,103.5,103.5,023,NN,FM,12.50,,HAWICK,,,,
369,GB7AL,439.400000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,IPSWICH,,,,
370,GB7AM,145.662500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,HIGHER POYNTON,,,,
371,GB7AN,439.462500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ACCRINGTON,,,,
372,GB7AR,439.525000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NEW ASH GREEN,,,,
373,GB7AS,439.425000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ASHFORD,,,,
374,GB7AU,439.700000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,AMERSHAM,,,,
375,GB7AV,439.437500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,AYLESBURY,,,,
376,GB7AY,430.812500,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,KILMARNOCK,,,,
377,GB7BA,439.762500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BRADFORD,,,,
378,GB7BB,439.712500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BANFF,,,,
379,GB7BC,439.650000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BRIGHTON,,,,
380,GB7BD,430.950000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,BRISTOL,,,,
381,GB7BE,439.662500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BECCLES,,,,
382,GB7BF,430.300000,+,9.000000,,67.0,67.0,023,NN,FM,12.50,,BLACKPOOL,,,,
383,GB7BH,439.575000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BRIGHTON,,,,
384,GB7BI,439.662500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,MUIR OF ORD,,,,
385,GB7BJ,439.737500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,MALVERN,,,,
386,GB7BK,439.737500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,READING,,,,
387,GB7BL,439.675000,-,9.000000,Tone,118.8,118.8,023,NN,FM,12.50,,ALLENDALE,,,,
388,GB7BM-B,439.400000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BIRMINGHAM,,,,
389,GB7BM-C,145.737500,-,0.600000,Tone,67.0,67.0,023,NN,FM,12.50,,BIRMINGHAM,,,,
390,GB7BN,439.587500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BOGNOR REGIS,,,,
391,GB7BP,439.450000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,MILTON KEYNES,,,,
392,GB7BR,430.925000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,RAMSEY IOM,,,,
393,GB7BS,439.162500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BRISTOL,,,,
394,GB7BT,439.637500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BRISTOL,,,,
395,GB7BW,439.725000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,WAKEFIELD ,,,,
396,GB7BX,439.437500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CLEOBURY NORTH,,,,
397,GB7BZ,439.412500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BOZEAT,,,,
398,GB7CA,430.925000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,DOUGLAS,,,,
399,GB7CB,439.712500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BATHGATE,,,,
400,GB7CC,430.275000,+,9.000000,,67.0,67.0,023,NN,FM,12.50,,CHELTENHAM,,,,
401,GB7CD,439.700000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CARDIFF,,,,
402,GB7CE,439.612500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,GREAT CLACTON,,,,
403,GB7CF,439.625000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CLANFIELD,,,,
404,GB7CG,145.712500,-,0.600000,Tone,77.0,77.0,023,NN,FM,12.50,,WOBURN SANDS,,,,
405,GB7CH,430.825000,+,7.600000,Tone,94.8,94.8,023,NN,FM,12.50,,KIRRIEMUIR,,,,
406,GB7CK,439.737500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,FOLKESTONE,,,,
407,GB7CL,439.637500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CLACTON ON SEA,,,,
408,GB7CM,145.700000,-,0.600000,Tone,71.9,71.9,023,NN,FM,12.50,,MILTON ABBAS,,,,
409,GB7CN,430.975000,+,7.600000,Tone,67.0,67.0,023,NN,FM,12.50,,CANNOCK,,,,
410,GB7CO,439.487500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,FAREHAM,,,,
411,GB7CP,430.825000,+,7.600000,Tone,77.0,77.0,023,NN,FM,12.50,,SLOUGH,,,,
412,GB7CQ,439.612500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,WORTHING,,,,
413,GB7CS,439.775000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,GLASGOW,,,,
414,GB7CT,145.637500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,TRING,,,,
415,GB7CU,439.762500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,MARYPORT,,,,
416,GB7CX,430.862500,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,COLERAINE,,,,
417,GB7CY,439.625000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CROOK,,,,
418,GB7CZ,439.500000,-,9.000000,Tone,118.8,118.8,023,NN,FM,12.50,,CROOK,,,,
419,GB7DA,145.775000,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,AIRDRIE,,,,
420,GB7DC,439.350000,-,9.000000,Tone,71.9,71.9,023,NN,FM,12.50,,DERBY,,,,
421,GB7DD,439.662500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,DUNDEE,,,,
422,GB7DE,145.637500,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,KENNOWAY  FIFE,,,,
423,GB7DG,430.900000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,PORTPATRICK,,,,
424,GB7DH,439.587500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NORTHWICH,,,,
425,GB7DI,439.462500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,IPSWICH,,,,
426,GB7DJ,439.662500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NORTHWICH,,,,
427,GB7DK,145.687500,-,0.600000,Tone,103.5,103.5,023,NN,FM,12.50,,STRANRAER,,,,
428,GB7DK-B,439.650000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,STRANRAER,,,,
429,GB7DL,439.675000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,SKEGNESS,,,,
430,GB7DM,439.750000,-,9.000000,Tone,103.5,103.5,023,NN,FM,12.50,,MONIFIETH,,,,
431,GB7DN,439.412500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,DUNGIVEN,,,,
432,GB7DO,439.700000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,DONCASTER,,,,
433,GB7DP,439.587500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,TREFFGARNE,,,,
434,GB7DR,439.425000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,POOLE,,,,
435,GB7DT,430.937500,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,ST AUSTELL,,,,
436,GB7DV,439.612500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ST. HELENS,,,,
437,GB7DW,145.625000,-,0.600000,Tone,103.5,103.5,023,NN,FM,12.50,,DUNKERSWELL,,,,
438,GB7DX,439.700000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NEW ROMNEY,,,,
439,GB7DY,439.575000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,DUDLEY,,,,
440,GB7DZ,433.050000,+,5.000000,Tone,103.5,103.5,023,NN,FM,12.50,,CONGLETON,,,,
441,GB7EA,439.375000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ERSKINE,,,,
442,GB7EB,439.575000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BECCLES,,,,
443,GB7EC,430.925000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,ABERDEEN,,,,
444,GB7ED,439.675000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,EXETER,,,,
445,GB7EE,430.925000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,EDINBURGH,,,,
446,GB7EF,439.450000,-,9.000000,Tone,103.5,103.5,023,NN,FM,12.50,,LADYBANK,,,,
447,GB7EG,439.762500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,EAST GRINSTEAD,,,,
448,GB7EH,430.937500,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,BANBURY,,,,
449,GB7EI,430.850000,+,7.600000,Tone,88.5,88.5,023,NN,FM,12.50,,LOCHMADDY,,,,
450,GB7EL,439.712500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NELSON,,,,
451,GB7EP,439.400000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,EPSOM,,,,
452,GB7EQ,439.450000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ILMINSTER,,,,
453,GB7ER,145.775000,-,0.600000,Tone,77.0,77.0,023,NN,FM,12.50,,EXETER,,,,
454,GB7ES,439.437500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,EASTBOURNE,,,,
455,GB7EU,430.837500,+,7.600000,Tone,94.8,94.8,023,NN,FM,12.50,,EDINBURGH,,,,
456,GB7EV,431.175000,,0.000000,,67.0,67.0,023,NN,FM,12.50,,EDINBURGH,,,,
457,GB7EW,439.525000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,EXETER,,,,
458,GB7EX,439.712500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,SOUTHEND ON SEA,,,,
459,GB7EY,439.512500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,SELKIRK,,,,
460,GB7EZ,439.775000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CASTLE BROMWICH,,,,
461,GB7FB,439.475000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BIDEFORD,,,,
462,GB7FC,439.500000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CLEVELEYS,,,,
463,GB7FD,439.725000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,FLEETWOOD,,,,
464,GB7FE,439.475000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,STIRLING,,,,
465,GB7FF,145.737500,-,0.600000,Tone,103.5,103.5,023,NN,FM,12.50,,PRESTONPANS,,,,
466,GB7FG,430.950000,+,7.600000,Tone,94.8,94.8,023,NN,FM,12.50,,CARMARTHEN,,,,
467,GB7FI,430.887500,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,AXBRIDGE,,,,
468,GB7FK-B,439.675000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,FOLKESTONE,,,,
469,GB7FL,439.762500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,FRECKLETON,,,,
470,GB7FO,430.275000,+,9.000000,,67.0,67.0,023,NN,FM,12.50,,BLACKPOOL,,,,
471,GB7FR,145.712500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,BARNHAM,,,,
472,GB7FR,439.500000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BARNHAM,,,,
473,GB7FT,439.712500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,PORTSMOUTH,,,,
474,GB7FU,430.887500,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,NOTTINGHAM,,,,
475,GB7FW,439.675000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,PORTSMOUTH,,,,
476,GB7FX,433.125000,+,5.000000,Tone,74.4,74.4,023,NN,FM,12.50,,CHATHAM,,,,
477,GB7GA,430.900000,+,7.600000,Tone,118.8,118.8,023,NN,FM,12.50,,GALASHIELS,,,,
478,GB7GB,439.762500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,SUTTON COLDFIELD,,,,
479,GB7GD,145.687500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,ABERDEEN,,,,
480,GB7GF,439.687500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,GUILDFORD,,,,
481,GB7GG,439.625000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,AIRDRIE,,,,
482,GB7GH,439.612500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CHURCHDOWN,,,,
483,GB7GJ,430.900000,+,7.600000,Tone,88.5,88.5,023,NN,FM,12.50,,ST HELIER,,,,
484,GB7GL,430.850000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,GLASGOW,,,,
485,GB7GM,430.975000,+,7.600000,Tone,118.8,118.8,023,NN,FM,12.50,,DUMFRIES,,,,
486,GB7GP,439.650000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,HIGH WYCOMBE,,,,
487,GB7GR,439.450000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,GRANTHAM,,,,
488,GB7GS,439.450000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,DOWNHAM MARKET,,,,
489,GB7GT,439.412500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CLEE HILL,,,,
